"signature_name","gene_id","gene_type","gene_name","weight","entrez_id"
"APM","ENSG00000166710.23","protein_coding","B2M",NA,567
"APM","ENSG00000206503.13","protein_coding","HLA-A",NA,3105
"APM","ENSG00000234745.14","protein_coding","HLA-B",NA,3106
"APM","ENSG00000204525.18","protein_coding","HLA-C",NA,3107
"APM","ENSG00000168394.12","protein_coding","TAP1",NA,6890
"APM","ENSG00000204267.17","protein_coding","TAP2",NA,6891
