"signature_name","gene_id","gene_type","gene_name","weight","entrez_id"
"CD8_T_cells_Danaher_et_al","ENSG00000153563.16","protein_coding","CD8A",NA,925
"CD8_T_cells_Danaher_et_al","ENSG00000172116.23","protein_coding","CD8B",NA,926
