"signature_name","gene_id","gene_type","gene_name","weight","entrez_id"
"NK_cells_Rooney_et_al","ENSG00000150045.12","protein_coding","KLRF1",NA,51348
"NK_cells_Rooney_et_al","ENSG00000134545.14","protein_coding","KLRC1",NA,3821
