"signature_name","gene_id","gene_type","gene_name","weight","entrez_id"
"Exhausted_CD8_Danaher_et_al","ENSG00000122223.13","protein_coding","CD244",NA,51744
"Exhausted_CD8_Danaher_et_al","ENSG00000163508.13","protein_coding","EOMES",NA,8320
"Exhausted_CD8_Danaher_et_al","ENSG00000089692.9","protein_coding","LAG3",NA,3902
"Exhausted_CD8_Danaher_et_al","ENSG00000171522.6","protein_coding","PTGER4",NA,5734
