"signature_name","gene_id","gene_type","gene_name","weight","entrez_id"
"Type_II_IFN_Reponse_Rooney_et_al","ENSG00000164849.10","protein_coding","GPR146",NA,115330
"Type_II_IFN_Reponse_Rooney_et_al","ENSG00000174175.17","protein_coding","SELP",NA,6403
"Type_II_IFN_Reponse_Rooney_et_al","ENSG00000106546.14","protein_coding","AHR",NA,196
