"signature_name","gene_id","gene_type","gene_name","weight","entrez_id"
"Mast_cells_Danaher_et_al","ENSG00000149534.9","protein_coding","MS4A2",NA,2206
"Mast_cells_Danaher_et_al","ENSG00000172236.18","protein_coding","TPSAB1",NA,7177
"Mast_cells_Danaher_et_al","ENSG00000163751.4","protein_coding","CPA3",NA,1359
"Mast_cells_Danaher_et_al","ENSG00000140287.11","protein_coding","HDC",NA,3067
"Mast_cells_Danaher_et_al","ENSG00000197253.13","protein_coding","TPSB2",NA,64499
