"signature_name","gene_id","gene_type","gene_name","weight","entrez_id"
"DC_Danaher_et_al","ENSG00000181374.8","protein_coding","CCL13",NA,6357
"DC_Danaher_et_al","ENSG00000090659.18","protein_coding","CD209",NA,30835
"DC_Danaher_et_al","ENSG00000117594.10","protein_coding","HSD11B1",NA,3290
