signature_name,gene_id,gene_type,gene_name,weight
B_cell_Budczies,ENSG00000136573.15,protein_coding,BLK,NA
B_cell_Budczies,ENSG00000177455.15,protein_coding,CD19,NA
B_cell_Budczies,ENSG00000132704.16,protein_coding,FCRL2,NA
B_cell_Budczies,ENSG00000156738.18,protein_coding,MS4A1,NA
B_cell_Budczies,ENSG00000048462.11,protein_coding,TNFRSF17,NA
B_cell_Budczies,ENSG00000100721.11,protein_coding,TCL1A,NA
B_cell_Budczies,ENSG00000269404.7,protein_coding,SPIB,NA
B_cell_Budczies,ENSG00000168081.9,protein_coding,PNOC,NA
