"signature_name","sub_signature_name","gene_id","gene_type","gene_name","weight"
"IPRES_Hugo","ANASTASSIOU_CANCER_MESENCHYMAL_TRANSITION_SIGNATURE","ENSG00000175600.16","protein_coding","SUGCT",NA
"IPRES_Hugo","ANASTASSIOU_CANCER_MESENCHYMAL_TRANSITION_SIGNATURE","ENSG00000060718.22","protein_coding","COL11A1",NA
"IPRES_Hugo","ANASTASSIOU_CANCER_MESENCHYMAL_TRANSITION_SIGNATURE","ENSG00000106624.11","protein_coding","AEBP1",NA
"IPRES_Hugo","ANASTASSIOU_CANCER_MESENCHYMAL_TRANSITION_SIGNATURE","ENSG00000011465.18","protein_coding","DCN",NA
"IPRES_Hugo","ANASTASSIOU_CANCER_MESENCHYMAL_TRANSITION_SIGNATURE","ENSG00000164692.19","protein_coding","COL1A2",NA
"IPRES_Hugo","ANASTASSIOU_CANCER_MESENCHYMAL_TRANSITION_SIGNATURE","ENSG00000182667.15","protein_coding","NTM",NA
"IPRES_Hugo","ANASTASSIOU_CANCER_MESENCHYMAL_TRANSITION_SIGNATURE","ENSG00000148848.15","protein_coding","ADAM12",NA
"IPRES_Hugo","ANASTASSIOU_CANCER_MESENCHYMAL_TRANSITION_SIGNATURE","ENSG00000133110.15","protein_coding","POSTN",NA
"IPRES_Hugo","ANASTASSIOU_CANCER_MESENCHYMAL_TRANSITION_SIGNATURE","ENSG00000074590.14","protein_coding","NUAK1",NA
"IPRES_Hugo","ANASTASSIOU_CANCER_MESENCHYMAL_TRANSITION_SIGNATURE","ENSG00000083782.8","protein_coding","EPYC",NA
"IPRES_Hugo","ANASTASSIOU_CANCER_MESENCHYMAL_TRANSITION_SIGNATURE","ENSG00000106333.13","protein_coding","PCOLCE",NA
"IPRES_Hugo","ANASTASSIOU_CANCER_MESENCHYMAL_TRANSITION_SIGNATURE","ENSG00000078098.15","protein_coding","FAP",NA
"IPRES_Hugo","ANASTASSIOU_CANCER_MESENCHYMAL_TRANSITION_SIGNATURE","ENSG00000086991.13","protein_coding","NOX4",NA
"IPRES_Hugo","ANASTASSIOU_CANCER_MESENCHYMAL_TRANSITION_SIGNATURE","ENSG00000132386.11","protein_coding","SERPINF1",NA
"IPRES_Hugo","ANASTASSIOU_CANCER_MESENCHYMAL_TRANSITION_SIGNATURE","ENSG00000197614.11","protein_coding","MFAP5",NA
"IPRES_Hugo","ANASTASSIOU_CANCER_MESENCHYMAL_TRANSITION_SIGNATURE","ENSG00000134013.16","protein_coding","LOXL2",NA
"IPRES_Hugo","ANASTASSIOU_CANCER_MESENCHYMAL_TRANSITION_SIGNATURE","ENSG00000116132.12","protein_coding","PRRX1",NA
"IPRES_Hugo","ANASTASSIOU_CANCER_MESENCHYMAL_TRANSITION_SIGNATURE","ENSG00000198542.15","protein_coding","ITGBL1",NA
"IPRES_Hugo","ANASTASSIOU_CANCER_MESENCHYMAL_TRANSITION_SIGNATURE","ENSG00000142552.8","protein_coding","RCN3",NA
"IPRES_Hugo","ANASTASSIOU_CANCER_MESENCHYMAL_TRANSITION_SIGNATURE","ENSG00000122641.11","protein_coding","INHBA",NA
"IPRES_Hugo","ANASTASSIOU_CANCER_MESENCHYMAL_TRANSITION_SIGNATURE","ENSG00000166147.15","protein_coding","FBN1",NA
"IPRES_Hugo","ANASTASSIOU_CANCER_MESENCHYMAL_TRANSITION_SIGNATURE","ENSG00000249992.2","protein_coding","TMEM158",NA
"IPRES_Hugo","ANASTASSIOU_CANCER_MESENCHYMAL_TRANSITION_SIGNATURE","ENSG00000172061.9","protein_coding","LRRC15",NA
