"signature_name","gene_id","gene_type","gene_name","weight","entrez_id"
"CTL_Jiang","ENSG00000153563.16","protein_coding","CD8A",1,925
"CTL_Jiang","ENSG00000172116.23","protein_coding","CD8B",1,926
"CTL_Jiang","ENSG00000145649.8","protein_coding","GZMA",1,3001
"CTL_Jiang","ENSG00000100453.14","protein_coding","GZMB",1,3002
"CTL_Jiang","ENSG00000180644.8","protein_coding","PRF1",1,5551
