"signature_name","sub_signature_name","gene_id","gene_type","gene_name","weight","entrez_id"
"IPSOV_Shen","Chemokines","ENSG00000181374.8","protein_coding","CCL13",NA,"6357"
"IPSOV_Shen","Chemokines","ENSG00000275385.2","protein_coding","CCL18",NA,"6362"
"IPSOV_Shen","Chemokines","ENSG00000156234.8","protein_coding","CXCL13",NA,"10563"
"IPSOV_Shen","Chemokines","ENSG00000138755.6","protein_coding","CXCL9",NA,"4283"
"IPSOV_Shen","Chemokines","ENSG00000169385.3","protein_coding","RNASE2",NA,"6036"
"IPSOV_Shen","Chemokines","ENSG00000095539.15","protein_coding","SEMA4G",NA,"57715"
