"signature_name","gene_id","gene_type","gene_name","weight","entrez_id"
"Bcell_Helmink","ENSG00000138670.19","protein_coding","RASGEF1B",1,"153020"
"Bcell_Helmink","ENSG00000112149.10","protein_coding","CD83",1,"9308"
"Bcell_Helmink","ENSG00000164031.17","protein_coding","DNAJB14",1,"79982"
"Bcell_Helmink","ENSG00000126353.3","protein_coding","CCR7",1,"1236"
"Bcell_Helmink","ENSG00000130518.18","protein_coding","IQCN",1,"80726"
"Bcell_Helmink","ENSG00000162924.15","protein_coding","REL",1,"5966"
"Bcell_Helmink","ENSG00000120694.20","protein_coding","HSPH1",1,"10808"
"Bcell_Helmink","ENSG00000132510.11","protein_coding","KDM6B",1,"23135"
"Bcell_Helmink","ENSG00000133639.6","protein_coding","BTG1",1,"694"
"Bcell_Helmink","ENSG00000119866.22","protein_coding","BCL11A",1,"53335"
"Bcell_Helmink","ENSG00000153234.15","protein_coding","NR4A2",1,"4929"
"Bcell_Helmink","ENSG00000135048.14","protein_coding","CEMIP2",1,"23670"
"Bcell_Helmink","ENSG00000147894.17","protein_coding","C9orf72",1,"203228"
"Bcell_Helmink","ENSG00000124228.15","protein_coding","DDX27",1,"55661"
"Bcell_Helmink","ENSG00000122224.18","protein_coding","LY9",1,"4063"
"Bcell_Helmink","ENSG00000123358.20","protein_coding","NR4A1",1,"3164"
"Bcell_Helmink","ENSG00000179094.16","protein_coding","PER1",1,"5187"
"Bcell_Helmink","ENSG00000138639.18","protein_coding","ARHGAP24",1,"83478"
"Bcell_Helmink","ENSG00000119508.18","protein_coding","NR4A3",1,"8013"
"Bcell_Helmink","ENSG00000136603.14","protein_coding","SKIL",1,"6498"
"Bcell_Helmink","ENSG00000130844.19","protein_coding","ZNF331",1,"55422"
"Bcell_Helmink","ENSG00000169508.7","protein_coding","GPR183",1,"1880"
"Bcell_Helmink","ENSG00000121966.8","protein_coding","CXCR4",1,"7852"
"Bcell_Helmink","ENSG00000116731.23","protein_coding","PRDM2",1,"7799"
"Bcell_Helmink","ENSG00000167552.15","protein_coding","TUBA1A",1,"7846"
"Bcell_Helmink","ENSG00000156738.18","protein_coding","MS4A1",1,"931"
"Bcell_Helmink","ENSG00000105643.11","protein_coding","ARRDC2",1,"27106"
"Bcell_Helmink","ENSG00000164169.13","protein_coding","PRMT9",1,"90826"
"Bcell_Helmink","ENSG00000152518.8","protein_coding","ZFP36L2",1,"678"
"Bcell_Helmink","ENSG00000102445.20","protein_coding","RUBCNL",1,"80183"
"Bcell_Helmink","ENSG00000167604.15","protein_coding","NFKBID",1,"84807"
"Bcell_Helmink","ENSG00000162894.12","protein_coding","FCMR",1,"9214"
"Bcell_Helmink","ENSG00000109321.11","protein_coding","AREG",1,"374"
"Bcell_Helmink","ENSG00000055483.20","protein_coding","USP36",1,"57602"
"Bcell_Helmink","ENSG00000153201.16","protein_coding","RANBP2",1,"5903"
"Bcell_Helmink","ENSG00000165714.11","protein_coding","BORCS5",1,"118426"
"Bcell_Helmink","ENSG00000153922.11","protein_coding","CHD1",1,"1105"
"Bcell_Helmink","ENSG00000183508.5","protein_coding","TENT5C",1,"54855"
"Bcell_Helmink","ENSG00000086061.16","protein_coding","DNAJA1",1,"3301"
"Bcell_Helmink","ENSG00000059804.16","protein_coding","SLC2A3",1,"6515"
"Bcell_Helmink","ENSG00000092820.19","protein_coding","EZR",1,"7430"
"Bcell_Helmink","ENSG00000143933.20","protein_coding","CALM2",1,"805"
"Bcell_Helmink","ENSG00000015568.13","protein_coding","RGPD5",1,"84220"
"Bcell_Helmink","ENSG00000139722.7","protein_coding","VPS37B",1,"79720"
"Bcell_Helmink","ENSG00000177426.22","protein_coding","TGIF1",1,"7050"
"Bcell_Helmink","ENSG00000095794.20","protein_coding","CREM",1,"1390"
"Bcell_Helmink","ENSG00000119801.13","protein_coding","YPEL5",1,"51646"
"Bcell_Helmink","ENSG00000153064.12","protein_coding","BANK1",1,"55024"
"Bcell_Helmink","ENSG00000051108.15","protein_coding","HERPUD1",1,"9709"
"Bcell_Helmink","ENSG00000130522.6","protein_coding","JUND",1,"3727"
"Bcell_Helmink","ENSG00000196428.13","protein_coding","TSC22D2",1,"9819"
"Bcell_Helmink","ENSG00000131127.14","protein_coding","ZNF141",1,"7700"
"Bcell_Helmink","ENSG00000141580.16","protein_coding","WDR45B",1,"56270"
"Bcell_Helmink","ENSG00000164548.12","protein_coding","TRA2A",1,"29896"
"Bcell_Helmink","ENSG00000123975.5","protein_coding","CKS2",1,"1164"
"Bcell_Helmink","ENSG00000110848.8","protein_coding","CD69",1,"969"
"Bcell_Helmink","ENSG00000067048.17","protein_coding","DDX3Y",1,"8653"
"Bcell_Helmink","ENSG00000101596.17","protein_coding","SMCHD1",1,"23347"
"Bcell_Helmink","ENSG00000133316.16","protein_coding","WDR74",1,"54663"
"Bcell_Helmink","ENSG00000254415.4","protein_coding","SIGLEC14",1,"100049587"
"Bcell_Helmink","ENSG00000101901.12","protein_coding","ALG13",1,"79868"
"Bcell_Helmink","ENSG00000197279.5","protein_coding","ZNF165",1,"7718"
"Bcell_Helmink","ENSG00000167553.17","protein_coding","TUBA1C",1,"84790"
"Bcell_Helmink","ENSG00000132002.9","protein_coding","DNAJB1",1,"3337"
"Bcell_Helmink","ENSG00000137575.12","protein_coding","SDCBP",1,"6386"
"Bcell_Helmink","ENSG00000150977.11","protein_coding","RILPL2",1,"196383"
