"signature_name","gene_id","gene_type","gene_name","weight","entrez_id"
"PTEN-MITF_Cabrita","ENSG00000139626.16","protein_coding","ITGB7",1,"3695"
"PTEN-MITF_Cabrita","ENSG00000105369.10","protein_coding","CD79A",1,"973"
"PTEN-MITF_Cabrita","ENSG00000173334.4","protein_coding","TRIB1",1,"10221"
"PTEN-MITF_Cabrita","ENSG00000169245.6","protein_coding","CXCL10",1,"3627"
"PTEN-MITF_Cabrita","ENSG00000204525.18","protein_coding","HLA-C",1,"3107"
"PTEN-MITF_Cabrita","ENSG00000115956.10","protein_coding","PLEK",1,"5341"
"PTEN-MITF_Cabrita","ENSG00000137575.12","protein_coding","SDCBP",1,"6386"
"PTEN-MITF_Cabrita","ENSG00000112303.14","protein_coding","VNN2",1,"8875"
"PTEN-MITF_Cabrita","ENSG00000160213.9","protein_coding","CSTB",1,"1476"
"PTEN-MITF_Cabrita","ENSG00000153563.16","protein_coding","CD8A",1,"925"
"PTEN-MITF_Cabrita","ENSG00000152766.6","protein_coding","ANKRD22",1,"118932"
"PTEN-MITF_Cabrita","ENSG00000169442.9","protein_coding","CD52",1,"1043"
"PTEN-MITF_Cabrita","ENSG00000158517.16","protein_coding","NCF1",1,"653361"
"PTEN-MITF_Cabrita","ENSG00000123095.6","protein_coding","BHLHE41",1,"79365"
"PTEN-MITF_Cabrita","ENSG00000087076.9","protein_coding","HSD17B14",1,"51171"
"PTEN-MITF_Cabrita","ENSG00000178685.14","protein_coding","PARP10",1,"84875"
"PTEN-MITF_Cabrita","ENSG00000182240.16","protein_coding","BACE2",1,"25825"
"PTEN-MITF_Cabrita","ENSG00000140968.12","protein_coding","IRF8",1,"3394"
"PTEN-MITF_Cabrita","ENSG00000137198.10","protein_coding","GMPR",1,"2766"
"PTEN-MITF_Cabrita","ENSG00000183696.14","protein_coding","UPP1",1,"7378"
"PTEN-MITF_Cabrita","ENSG00000023445.16","protein_coding","BIRC3",1,"330"
"PTEN-MITF_Cabrita","ENSG00000165996.14","protein_coding","HACD1",1,"9200"
"PTEN-MITF_Cabrita","ENSG00000143842.15","protein_coding","SOX13",1,"9580"
"PTEN-MITF_Cabrita","ENSG00000114547.10","protein_coding","ROPN1B",1,"152015"
"PTEN-MITF_Cabrita","ENSG00000145979.18","protein_coding","TBC1D7",1,"51256"
"PTEN-MITF_Cabrita","ENSG00000271503.6","protein_coding","CCL5",1,"6352"
"PTEN-MITF_Cabrita","ENSG00000145335.17","protein_coding","SNCA",1,"6622"
"PTEN-MITF_Cabrita","ENSG00000140379.9","protein_coding","BCL2A1",1,"597"
"PTEN-MITF_Cabrita","ENSG00000110911.17","protein_coding","SLC11A2",1,"4891"
"PTEN-MITF_Cabrita","ENSG00000131401.12","transcribed_unprocessed_pseudogene","NAPSB",1,NA
"PTEN-MITF_Cabrita","ENSG00000103495.15","protein_coding","MAZ",1,"4150"
"PTEN-MITF_Cabrita","ENSG00000172183.16","protein_coding","ISG20",1,"3669"
"PTEN-MITF_Cabrita","ENSG00000159069.14","protein_coding","FBXW5",1,"54461"
"PTEN-MITF_Cabrita","ENSG00000231925.13","protein_coding","TAPBP",1,"6892"
"PTEN-MITF_Cabrita","ENSG00000118508.5","protein_coding","RAB32",1,"10981"
"PTEN-MITF_Cabrita","ENSG00000109452.13","protein_coding","INPP4B",1,"8821"
"PTEN-MITF_Cabrita","ENSG00000133789.15","protein_coding","SWAP70",1,"23075"
"PTEN-MITF_Cabrita","ENSG00000135596.18","protein_coding","MICAL1",1,"64780"
"PTEN-MITF_Cabrita","ENSG00000043143.22","protein_coding","JADE2",1,"23338"
"PTEN-MITF_Cabrita","ENSG00000101197.13","protein_coding","BIRC7",1,"79444"
"PTEN-MITF_Cabrita","ENSG00000156587.16","protein_coding","UBE2L6",1,"9246"
"PTEN-MITF_Cabrita","ENSG00000133321.11","protein_coding","PLAAT4",1,"5920"
"PTEN-MITF_Cabrita","ENSG00000254087.8","protein_coding","LYN",1,"4067"
"PTEN-MITF_Cabrita","ENSG00000176998.4","unprocessed_pseudogene","HCG4",1,NA
"PTEN-MITF_Cabrita","ENSG00000104518.11","protein_coding","GSDMD",1,"79792"
"PTEN-MITF_Cabrita","ENSG00000128340.15","protein_coding","RAC2",1,"5880"
"PTEN-MITF_Cabrita","ENSG00000109062.12","protein_coding","SLC9A3R1",1,NA
"PTEN-MITF_Cabrita","ENSG00000020633.19","protein_coding","RUNX3",1,"864"
"PTEN-MITF_Cabrita","ENSG00000154511.12","protein_coding","DIPK1A",1,"388650"
"PTEN-MITF_Cabrita","ENSG00000132185.18","protein_coding","FCRLA",1,"84824"
"PTEN-MITF_Cabrita","ENSG00000064225.13","protein_coding","ST3GAL6",1,"10402"
"PTEN-MITF_Cabrita","ENSG00000125347.15","protein_coding","IRF1",1,"3659"
"PTEN-MITF_Cabrita","ENSG00000134463.15","protein_coding","ECHDC3",1,"79746"
"PTEN-MITF_Cabrita","ENSG00000004468.13","protein_coding","CD38",1,"952"
"PTEN-MITF_Cabrita","ENSG00000185187.13","protein_coding","SIGIRR",1,"59307"
"PTEN-MITF_Cabrita","ENSG00000065371.18","protein_coding","ROPN1",1,"54763"
"PTEN-MITF_Cabrita","ENSG00000082074.19","protein_coding","FYB1",1,"2533"
"PTEN-MITF_Cabrita","ENSG00000086300.16","protein_coding","SNX10",1,"29887"
"PTEN-MITF_Cabrita","ENSG00000126264.10","protein_coding","HCST",1,"10870"
"PTEN-MITF_Cabrita","ENSG00000138646.9","protein_coding","HERC5",1,"51191"
"PTEN-MITF_Cabrita","ENSG00000111335.14","protein_coding","OAS2",1,"4939"
"PTEN-MITF_Cabrita","ENSG00000153898.13","protein_coding","MCOLN2",1,"255231"
"PTEN-MITF_Cabrita","ENSG00000130203.10","protein_coding","APOE",1,"348"
"PTEN-MITF_Cabrita","ENSG00000115267.9","protein_coding","IFIH1",1,"64135"
"PTEN-MITF_Cabrita","ENSG00000130066.17","protein_coding","SAT1",1,"6303"
"PTEN-MITF_Cabrita","ENSG00000123892.12","protein_coding","RAB38",1,"23682"
"PTEN-MITF_Cabrita","ENSG00000007312.13","protein_coding","CD79B",1,"974"
"PTEN-MITF_Cabrita","ENSG00000112096.19","protein_coding","SOD2",1,"6648"
"PTEN-MITF_Cabrita","ENSG00000111670.16","protein_coding","GNPTAB",1,"79158"
"PTEN-MITF_Cabrita","ENSG00000240065.8","protein_coding","PSMB9",1,"5698"
"PTEN-MITF_Cabrita","ENSG00000146859.6","protein_coding","TMEM140",1,"55281"
"PTEN-MITF_Cabrita","ENSG00000100453.14","protein_coding","GZMB",1,"3002"
"PTEN-MITF_Cabrita","ENSG00000107521.20","protein_coding","HPS1",1,"3257"
"PTEN-MITF_Cabrita","ENSG00000100784.12","protein_coding","RPS6KA5",1,"9252"
"PTEN-MITF_Cabrita","ENSG00000151690.15","protein_coding","MFSD6",1,"54842"
"PTEN-MITF_Cabrita","ENSG00000166501.14","protein_coding","PRKCB",1,"5579"
"PTEN-MITF_Cabrita","ENSG00000115828.17","protein_coding","QPCT",1,"25797"
"PTEN-MITF_Cabrita","ENSG00000165949.13","protein_coding","IFI27",1,"3429"
"PTEN-MITF_Cabrita","ENSG00000148908.15","protein_coding","RGS10",1,"6001"
"PTEN-MITF_Cabrita","ENSG00000148834.13","protein_coding","GSTO1",1,"9446"
