"signature_name","gene_id","gene_type","gene_name","weight","entrez_id"
"PDL1_Nishino","ENSG00000120217.14","protein_coding","CD274",1,"29126"
"PDL1_Nishino","ENSG00000197646.8","protein_coding","PDCD1LG2",1,"80380"
"PDL1_Nishino","ENSG00000188389.11","protein_coding","PDCD1",1,"5133"
